season_id,match_id,date,city,venue,floodlit,match_title,team1,team2,toss_winner,toss_decision,team1_score,team1_wickets,team1_overs,team2_score,team2_wickets,team2_overs,team1_captain,team2_captain,team1_players,team2_players,winner,result_type,win_margin,player_of_match,umpire1,umpire2,tv_umpire,reserve_umpire,match_referee
4,150,2016-12-02T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,37th Match,Khulna Titans,Comilla Victorians,Comilla Victorians,Bowl,141.0,6.0,20.0,142.0,5.0,18.4,Mahmudullah,Mashrafe Mortaza,"['Riki Wessels', 'Hasanuzzaman', 'Abdul Mazid', 'Mahmudullah', 'Nicholas Pooran', 'Ariful Haque', 'Shuvagata Hom', 'Benny Howell', 'Junaid Khan', 'Shafiul Islam', 'Mosharraf Hossain']","['Imrul Kayes', 'Ahmed Shehzad', 'Marlon Samuels', 'Khalid Latif', 'Mashrafe Mortaza', 'Najmul Hossain Shanto', 'Litton Das', 'Mohammad Saifuddin', 'Nabil Samad', 'Rashid Khan', 'Mohammad Sharif']",Comilla Victorians,Wickets,5.0,Marlon Samuels,Ranmore Martinesz,Tanvir Ahmed,Masudur Rahman,,Samiur Rahman
4,151,2016-12-02T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,38th Match,Chittagong Vikings,Dhaka Dynamites,Dhaka Dynamites,Bowl,134.0,6.0,20.0,135.0,4.0,18.2,Tamim Iqbal,Shakib Al Hasan,"['Tamim Iqbal', 'Chris Gayle', 'Anamul Haque', 'Jahurul Islam', 'Shoaib Malik', 'Mohammad Nabi', 'Zakir Hasan', 'Imran Khan', 'Saqlain Sajib', 'Subashis Roy', 'Taskin Ahmed']","['Mehedi Maruf', 'Kumar Sangakkara', 'Nasir Hossain', 'Mosaddek Hossain', 'Alauddin Babu', 'Andre Russell', 'Shakib Al Hasan', 'Ronsford Beaton', 'Dwayne Bravo', 'Sunzamul Islam', 'Abu Jayed']",Dhaka Dynamites,Wickets,6.0,Dwayne Bravo,Khalid Mahmood,Masudur Rahman,Ranmore Martinesz,,Samiur Rahman
4,152,2016-12-03T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,39th Match,Rangpur Riders,Barisal Bulls,Rangpur Riders,Bat,154.0,5.0,20.0,125.0,10.0,18.2,Naeem Islam,,"['Mohammad Shahzad', 'Soumya Sarkar', 'Mohammad Mithun', 'Shahid Afridi', 'Ziaur Rahman', 'Anwar Ali', 'Liam Dawson', 'Sohag Gazi', 'Naeem Islam', 'Arafat Sunny', 'Rubel Hossain']","['Rayad Emrit', 'Dawid Malan', 'Mushfiqur Rahim', 'Jeevan Mendis', 'Fazle Mahmud', 'Shahriar Nafees', 'Thisara Perera', 'Mohammad Enamul', 'Taijul Islam', 'Monir Hossain', 'Kamrul Islam']",Rangpur Riders,Runs,29.0,Mohammad Shahzad,Khalid Mahmood,Mahfuzur Rahman,Moniruzzaman,,Samiur Rahman
4,153,2016-12-03T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,40th Match,Chittagong Vikings,Rajshahi Kings,Rajshahi Kings,Bowl,111.0,9.0,20.0,112.0,4.0,13.5,Tamim Iqbal,Daren Sammy,"['Tamim Iqbal', 'Chris Gayle', 'Anamul Haque', 'Jahurul Islam', 'Shoaib Malik', 'Zakir Hasan', 'Mohammad Nabi', 'Saqlain Sajib', 'Imran Khan', 'Taskin Ahmed', 'Subashis Roy']","['Nurul Hasan', 'Mominul Haque', 'Sabbir Rahman', 'James Franklin', 'Daren Sammy', 'Samit Patel', 'Afif Hossain', 'Farhad Reza', 'Mehidy Hasan Miraz', 'Nazmul Islam', 'Kesrick Williams']",Rajshahi Kings,Wickets,6.0,Afif Hossain,Nadir Shah,Ranmore Martinesz,Tanvir Ahmed,,Samiur Rahman
4,154,2016-12-04T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,41st Match,Comilla Victorians,Rangpur Riders,Rangpur Riders,Bowl,170.0,6.0,20.0,162.0,8.0,20.0,Mashrafe Mortaza,Naeem Islam,"['Imrul Kayes', 'Khalid Latif', 'Marlon Samuels', 'Mashrafe Mortaza', 'Ashar Zaidi', 'Litton Das', 'Rashid Khan', 'Mohammad Saifuddin', 'Nabil Samad', 'Najmul Hossain Shanto', 'Mohammad Sharif']","['Mohammad Shahzad', 'Soumya Sarkar', 'Mohammad Mithun', 'Liam Dawson', 'Shahid Afridi', 'Naeem Islam', 'Ziaur Rahman', 'Anwar Ali', 'Sohag Gazi', 'Arafat Sunny', 'Rubel Hossain']",Comilla Victorians,Runs,8.0,Rashid Khan,Khalid Mahmood,Nadir Shah,Gazi Sohel,Mahfuzur Rahman,Samiur Rahman
4,155,2016-12-04T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,42nd Match,Dhaka Dynamites,Khulna Titans,Khulna Titans,Bowl,158.0,7.0,20.0,159.0,4.0,18.0,Shakib Al Hasan,Mahmudullah,"['Mehedi Maruf', 'Kumar Sangakkara', 'Nasir Hossain', 'Shakib Al Hasan', 'Seekkuge Prasanna', 'Mosaddek Hossain', 'Ravi Bopara', 'Alauddin Babu', 'Tanbir Hayder', 'Ronsford Beaton', 'Abu Jayed']","['Andre Fletcher', 'Hasanuzzaman', 'Abdul Mazid', 'Mahmudullah', 'Benny Howell', 'Nicholas Pooran', 'Shuvagata Hom', 'Ariful Haque', 'Junaid Khan', 'Shafiul Islam', 'Mosharraf Hossain']",Khulna Titans,Wickets,6.0,Mahmudullah,Morshed Ali Khan,Ranmore Martinesz,Gazi Sohel,Mahfuzur Rahman,Obaydul Haque
4,156,2016-12-06T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,Eliminator,Chittagong Vikings,Rajshahi Kings,Rajshahi Kings,Bowl,142.0,8.0,20.0,143.0,7.0,18.3,Tamim Iqbal,Daren Sammy,"['Tamim Iqbal', 'Dwayne Smith', 'Chris Gayle', 'Shoaib Malik', 'Anamul Haque', 'Mohammad Nabi', 'Jahurul Islam', 'Abdur Razzak', 'Taskin Ahmed', 'Saqlain Sajib', 'Subashis Roy']","['Nurul Hasan', 'Mominul Haque', 'Afif Hossain', 'Sabbir Rahman', 'Samit Patel', 'James Franklin', 'Daren Sammy', 'Mehidy Hasan Miraz', 'Farhad Reza', 'Nazmul Islam', 'Kesrick Williams']",Rajshahi Kings,Wickets,3.0,Daren Sammy,Masudur Rahman,Ranmore Martinesz,Khalid Mahmood,Mahfuzur Rahman,Raqibul Hasan
4,157,2016-12-06T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,Qualifier 1,Dhaka Dynamites,Khulna Titans,Khulna Titans,Bowl,140.0,8.0,20.0,86.0,10.0,16.2,Shakib Al Hasan,Mahmudullah,"['Mehedi Maruf', 'Evin Lewis', 'Kumar Sangakkara', 'Nasir Hossain', 'Shakib Al Hasan', 'Mosaddek Hossain', 'Andre Russell', 'Dwayne Bravo', 'Alauddin Babu', 'Sunzamul Islam', 'Abu Jayed']","['Andre Fletcher', 'Hasanuzzaman', 'Mahmudullah', 'Benny Howell', 'Abdul Mazid', 'Nicholas Pooran', 'Ariful Haque', 'Shuvagata Hom', 'Mosharraf Hossain', 'Junaid Khan', 'Shafiul Islam']",Dhaka Dynamites,Runs,54.0,Andre Russell,Khalid Mahmood,Nadir Shah,Masudur Rahman,Mahfuzur Rahman,Raqibul Hasan
4,158,2016-12-07T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,Qualifier 2,Khulna Titans,Rajshahi Kings,Khulna Titans,Bat,125.0,9.0,20.0,129.0,3.0,19.2,Mahmudullah,Daren Sammy,"['Abdul Mazid', 'Hasanuzzaman', 'Nicholas Pooran', 'Shuvagata Hom', 'Mahmudullah', 'Benny Howell', 'Ariful Haque', 'Kevon Cooper', 'Naeem Islam jnr', 'Mosharraf Hossain', 'Junaid Khan']","['Mominul Haque', 'Nurul Hasan', 'Afif Hossain', 'Sabbir Rahman', 'James Franklin', 'Samit Patel', 'Mehidy Hasan Miraz', 'Daren Sammy', 'Farhad Reza', 'Nazmul Islam', 'Kesrick Williams']",Rajshahi Kings,Wickets,7.0,Samit Patel,Masudur Rahman,Ranmore Martinesz,Gazi Sohel,Akteruzzaman,Raqibul Hasan
4,159,2016-12-09T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,Final,Dhaka Dynamites,Rajshahi Kings,Rajshahi Kings,Bowl,159.0,9.0,20.0,103.0,9.0,17.4,Shakib Al Hasan,Daren Sammy,"['Mehedi Maruf', 'Evin Lewis', 'Nasir Hossain', 'Mosaddek Hossain', 'Kumar Sangakkara', 'Dwayne Bravo', 'Andre Russell', 'Shakib Al Hasan', 'Alauddin Babu', 'Sunzamul Islam', 'Abu Jayed']","['Nurul Hasan', 'Mominul Haque', 'Sabbir Rahman', 'Samit Patel', 'James Franklin', 'Daren Sammy', 'Afif Hossain', 'Mehidy Hasan Miraz', 'Farhad Reza', 'Kesrick Williams', 'Nazmul Islam']",Dhaka Dynamites,Runs,56.0,Kumar Sangakkara,Khalid Mahmood,Mahfuzur Rahman,Masudur Rahman,Shafiuddin Ahmed,Raqibul Hasan
5,160,2017-11-04T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,day,1st match,Dhaka Dynamites,Sylhet Sixers,Sylhet Sixers,Bowl,136.0,7.0,20.0,137.0,1.0,16.5,Shakib Al Hasan,Nasir Hossain,"['Mehedi Maruf', 'Evin Lewis', 'Kumar Sangakkara', 'Mosaddek Hossain', 'Shakib Al Hasan', 'Kieron Pollard', 'Cameron Delport', 'Adil Rashid', 'Abu Hider', 'Saqlain Sajib', 'Mohammad Shahid']","['Upul Tharanga', 'Andre Fletcher', 'Sabbir Rahman', 'Ross Whiteley', 'Nasir Hossain', 'Shuvagata Hom', 'Nurul Hasan', 'Taijul Islam', 'Abul Hasan', 'Krishmar Santokie', 'Liam Plunkett']",Sylhet Sixers,Wickets,9.0,Upul Tharanga,Masudur Rahman,Riazuddin,Tanvir Ahmed,,Debabrata Paul
5,161,2017-11-04T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,night,2nd match,Rajshahi Kings,Rangpur Riders,Rangpur Riders,Bowl,154.0,8.0,20.0,155.0,4.0,18.5,Daren Sammy,Mashrafe Mortaza,"['Luke Wright', 'Mominul Haque', 'Rony Talukdar', 'Mushfiqur Rahim', 'Samit Patel', 'James Franklin', 'Daren Sammy', 'Farhad Reza', 'Mehidy Hasan Miraz', 'Nihaduzzaman', 'Kesrick Williams']","['Johnson Charles', 'Adam Lyth', 'Mohammad Mithun', 'Shahriar Nafees', 'Ravi Bopara', 'Thisara Perera', 'Mashrafe Mortaza', 'Rubel Hossain', 'Sohag Gazi', 'Nazmul Islam', 'Lasith Malinga']",Rangpur Riders,Wickets,6.0,Ravi Bopara,Mahfuzur Rahman,Tanvir Ahmed,Masudur Rahman,,Debabrata Paul
5,162,2017-11-05T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,day,3rd match,Comilla Victorians,Sylhet Sixers,Sylhet Sixers,Bowl,145.0,6.0,20.0,148.0,6.0,19.5,Mohammad Nabi,Nasir Hossain,"['Litton Das', 'Imrul Kayes', 'Marlon Samuels', 'Jos Buttler', 'Alok Kapali', 'Mohammad Nabi', 'Dwayne Bravo', 'Mohammad Saifuddin', 'Rashid Khan', 'Arafat Sunny', 'Al-Amin Hossain']","['Upul Tharanga', 'Andre Fletcher', 'Sabbir Rahman', 'Nasir Hossain', 'Ross Whiteley', 'Shuvagata Hom', 'Liam Plunkett', 'Nurul Hasan', 'Abul Hasan', 'Taijul Islam', 'Krishmar Santokie']",Sylhet Sixers,Wickets,4.0,Upul Tharanga,Mahfuzur Rahman,Masudur Rahman,Tanvir Ahmed,Akteruzzaman,Debabrata Paul
5,163,2017-11-05T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,night,4th match,Dhaka Dynamites,Khulna Titans,Khulna Titans,Bowl,202.0,7.0,20.0,137.0,10.0,18.1,Shakib Al Hasan,Mahmudullah,"['Kumar Sangakkara', 'Evin Lewis', 'Cameron Delport', 'Kieron Pollard', 'Shakib Al Hasan', 'Sunil Narine', 'Mosaddek Hossain', 'Jahurul Islam', 'Abu Hider', 'Khaled Ahmed', 'Mohammad Shahid']","['Chadwick Walton', 'Najmul Hossain Shanto', 'Carlos Brathwaite', 'Rilee Rossouw', 'Mahmudullah', 'Ariful Haque', 'Jofra Archer', 'Akila Dananjaya', 'Mosharraf Hossain', 'Shafiul Islam', 'Abu Jayed']",Dhaka Dynamites,Runs,65.0,Cameron Delport,Akteruzzaman,Riazuddin,Masudur Rahman,Tanvir Ahmed,Debabrata Paul
5,164,2017-11-07T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,day,5th match,Chittagong Vikings,Comilla Victorians,Comilla Victorians,Bowl,143.0,7.0,20.0,144.0,2.0,17.2,Misbah-ul-Haq,Mohammad Nabi,"['Luke Ronchi', 'Soumya Sarkar', 'Dilshan Munaweera', 'Anamul Haque', 'Misbah-ul-Haq', 'Luis Reece', 'Sikandar Raza', 'Sohrawordi Shuvo', 'Sunzamul Islam', 'Subashis Roy', 'Taskin Ahmed']","['Litton Das', 'Jos Buttler', 'Imrul Kayes', 'Marlon Samuels', 'Alok Kapali', 'Mohammad Nabi', 'Dwayne Bravo', 'Mohammad Saifuddin', 'Rashid Khan', 'Arafat Sunny', 'Al-Amin Hossain']",Comilla Victorians,Wickets,8.0,Mohammad Saifuddin,Masudur Rahman,Sharfuddoula,Anisur Rahman,Moniruzzaman,Neeyamur Rashid
5,165,2017-11-07T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,night,6th match,Sylhet Sixers,Rajshahi Kings,Rajshahi Kings,Bowl,205.0,6.0,20.0,172.0,8.0,20.0,Nasir Hossain,Daren Sammy,"['Upul Tharanga', 'Andre Fletcher', 'Sabbir Rahman', 'Danushka Gunathilaka', 'Ross Whiteley', 'Liam Plunkett', 'Nurul Hasan', 'Abul Hasan', 'Nasir Hossain', 'Taijul Islam', 'Kamrul Islam']","['Luke Wright', 'Mominul Haque', 'Rony Talukdar', 'Mushfiqur Rahim', 'Samit Patel', 'James Franklin', 'Daren Sammy', 'Farhad Reza', 'Mehidy Hasan Miraz', 'Kesrick Williams', 'Hossain Ali']",Sylhet Sixers,Runs,33.0,Danushka Gunathilaka,Anisur Rahman,Riazuddin,Sharfuddoula,Moniruzzaman,Neeyamur Rashid
5,166,2017-11-08T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,day,7th match,Chittagong Vikings,Rangpur Riders,Rangpur Riders,Bowl,166.0,4.0,20.0,155.0,8.0,20.0,Misbah-ul-Haq,Mashrafe Mortaza,"['Luke Ronchi', 'Soumya Sarkar', 'Dilshan Munaweera', 'Misbah-ul-Haq', 'Luis Reece', 'Anamul Haque', 'Sikandar Raza', 'Tanbir Hayder', 'Sunzamul Islam', 'Subashis Roy', 'Taskin Ahmed']","['Johnson Charles', 'Ziaur Rahman', 'Mohammad Mithun', 'Ravi Bopara', 'Shahriar Nafees', 'Samiullah Shinwari', 'Thisara Perera', 'Mashrafe Mortaza', 'Sohag Gazi', 'Lasith Malinga', 'Nazmul Islam']",Chittagong Vikings,Runs,11.0,Taskin Ahmed,Riazuddin,Sharfuddoula,Anisur Rahman,Moniruzzaman,Neeyamur Rashid
5,167,2017-11-08T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,night,8th match,Sylhet Sixers,Khulna Titans,Khulna Titans,Bowl,135.0,5.0,20.0,138.0,4.0,18.0,Nasir Hossain,Mahmudullah,"['Upul Tharanga', 'Andre Fletcher', 'Sabbir Rahman', 'Danushka Gunathilaka', 'Nasir Hossain', 'Ross Whiteley', 'Nurul Hasan', 'Krishmar Santokie', 'Abul Hasan', 'Taijul Islam', 'Mohammad Sharif']","['Najmul Hossain Shanto', 'Chadwick Walton', 'Michael Klinger', 'Rilee Rossouw', 'Mahmudullah', 'Carlos Brathwaite', 'Jofra Archer', 'Ariful Haque', 'Mosharraf Hossain', 'Shafiul Islam', 'Abu Jayed']",Khulna Titans,Wickets,6.0,Mahmudullah,Anisur Rahman,Masudur Rahman,Sharfuddoula,Moniruzzaman,Neeyamur Rashid
5,168,2017-11-11T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,9th match,Rangpur Riders,Rajshahi Kings,Rangpur Riders,Bat,134.0,5.0,20.0,138.0,2.0,16.4,Mashrafe Mortaza,,"['Johnson Charles', 'Adam Lyth', 'Mohammad Mithun', 'Ravi Bopara', 'Shahriar Nafees', 'Thisara Perera', 'Ziaur Rahman', 'Mashrafe Mortaza', 'Abdur Razzak', 'Lasith Malinga', 'Nazmul Islam']","['Lendl Simmons', 'Mominul Haque', 'Malcolm Waller', 'Rony Talukdar', 'James Franklin', 'Mushfiqur Rahim', 'Mehidy Hasan Miraz', 'Farhad Reza', 'Kesrick Williams', 'Mohammad Sami', 'Nihaduzzaman']",Rajshahi Kings,Wickets,8.0,Mominul Haque,Anisur Rahman,Riazuddin,Ranmore Martinesz,,Raqibul Hasan
5,169,2017-11-11T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,10th match,Sylhet Sixers,Dhaka Dynamites,Dhaka Dynamites,Bowl,101.0,9.0,20.0,106.0,2.0,7.5,Nasir Hossain,Shakib Al Hasan,"['Danushka Gunathilaka', 'Upul Tharanga', 'Sabbir Rahman', 'Nasir Hossain', 'Ross Whiteley', 'Nurul Hasan', 'Wanindu Hasaranga', 'Tim Bresnan', 'Abul Hasan', 'Mohammad Sharif', 'Taijul Islam']","['Evin Lewis', 'Shahid Afridi', 'Cameron Delport', 'Shakib Al Hasan', 'Kieron Pollard', 'Sunil Narine', 'Mosaddek Hossain', 'Jahurul Islam', 'Abu Hider', 'Khaled Ahmed', 'Mohammad Shahid']",Dhaka Dynamites,Wickets,8.0,Shahid Afridi,Nadir Shah,Ranmore Martinesz,Anisur Rahman,Tanvir Ahmed,Raqibul Hasan
5,170,2017-11-12T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,11th match,Khulna Titans,Chittagong Vikings,Chittagong Vikings,Bowl,170.0,7.0,20.0,152.0,7.0,20.0,Mahmudullah,Misbah-ul-Haq,"['Chadwick Walton', 'Najmul Hossain Shanto', 'Michael Klinger', 'Rilee Rossouw', 'Mahmudullah', 'Ariful Haque', 'Carlos Brathwaite', 'Jofra Archer', 'Mosharraf Hossain', 'Shafiul Islam', 'Abu Jayed']","['Luke Ronchi', 'Soumya Sarkar', 'Anamul Haque', 'Dilshan Munaweera', 'Misbah-ul-Haq', 'Sikandar Raza', 'Luis Reece', 'Tanbir Hayder', 'Sunzamul Islam', 'Subashis Roy', 'Taskin Ahmed']",Khulna Titans,Runs,18.0,Abu Jayed,Mahfuzur Rahman,Ranmore Martinesz,Masudur Rahman,Shafiuddin Ahmed,Raqibul Hasan
5,171,2017-11-12T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,12th match,Rajshahi Kings,Comilla Victorians,Comilla Victorians,Bowl,115.0,7.0,20.0,120.0,1.0,15.1,,Mohammad Nabi,"['Lendl Simmons', 'Mominul Haque', 'Rony Talukdar', 'Mushfiqur Rahim', 'James Franklin', 'Mehidy Hasan Miraz', 'Malcolm Waller', 'Farhad Reza', 'Nihaduzzaman', 'Mohammad Sami', 'Kesrick Williams']","['Litton Das', 'Jos Buttler', 'Imrul Kayes', 'Marlon Samuels', 'Mohammad Nabi', 'Alok Kapali', 'Dwayne Bravo', 'Arafat Sunny', 'Mohammad Saifuddin', 'Rashid Khan', 'Al-Amin Hossain']",Comilla Victorians,Wickets,9.0,Rashid Khan,Masudur Rahman,Riazuddin,Ranmore Martinesz,Shafiuddin Ahmed,Raqibul Hasan
5,172,2017-11-14T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,13th match,Khulna Titans,Dhaka Dynamites,Dhaka Dynamites,Bowl,156.0,5.0,20.0,157.0,6.0,19.5,Mahmudullah,Shakib Al Hasan,"['Najmul Hossain Shanto', 'Michael Klinger', 'Dhiman Ghosh', 'Rilee Rossouw', 'Mahmudullah', 'Carlos Brathwaite', 'Ariful Haque', 'Jofra Archer', 'Akila Dananjaya', 'Shafiul Islam', 'Abu Jayed']","['Evin Lewis', 'Sunil Narine', 'Shahid Afridi', 'Cameron Delport', 'Shakib Al Hasan', 'Jahurul Islam', 'Kieron Pollard', 'Mosaddek Hossain', 'Nadif Chowdhury', 'Abu Hider', 'Khaled Ahmed']",Dhaka Dynamites,Wickets,4.0,Jahurul Islam,Mahfuzur Rahman,Ranmore Martinesz,Morshed Ali Khan,Tanvir Ahmed,Showkatur Rahman
5,173,2017-11-14T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,14th match,Chittagong Vikings,Comilla Victorians,Comilla Victorians,Bowl,139.0,4.0,20.0,140.0,4.0,18.1,Misbah-ul-Haq,Mohammad Nabi,"['Luke Ronchi', 'Soumya Sarkar', 'Dilshan Munaweera', 'Sikandar Raza', 'Misbah-ul-Haq', 'Chris Jordan', 'Anamul Haque', 'Tanbir Hayder', 'Sunzamul Islam', 'Subashis Roy', 'Taskin Ahmed']","['Tamim Iqbal', 'Litton Das', 'Imrul Kayes', 'Jos Buttler', 'Marlon Samuels', 'Mohammad Nabi', 'Dwayne Bravo', 'Mohammad Saifuddin', 'Arafat Sunny', 'Rashid Khan', 'Al-Amin Hossain']",Comilla Victorians,Wickets,6.0,Imrul Kayes,Riazuddin,Sharfuddoula,Tanvir Ahmed,Mahfuzur Rahman,Showkatur Rahman
5,174,2017-11-15T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,15th match,Khulna Titans,Sylhet Sixers,,Bowl,,,,,,,Mahmudullah,Nasir Hossain,"['Michael Klinger', 'Mosharraf Hossain', 'Dhiman Ghosh', 'Mahmudullah', 'Muktar Ali', 'Ariful Haque', 'Shafiul Islam', 'Kyle Abbott', 'Chadwick Walton', 'Rilee Rossouw', 'Abu Jayed', 'Carlos Brathwaite', 'Akila Dananjaya', 'Najmul Hossain Shanto', 'Yasir Ali', 'Jofra Archer', 'Shadab Khan', 'Afif Hossain']","['Upul Tharanga', 'Mohammad Sharif', 'Tim Bresnan', 'Liam Plunkett', 'Nabil Samad', 'Andre Fletcher', 'Sharifullah', 'Ross Whiteley', 'Nasir Hossain', 'Krishmar Santokie', 'Danushka Gunathilaka', 'Abul Hasan', 'Sabbir Rahman', 'Kamrul Islam', 'Taijul Islam', 'Shuvagata Hom', 'Nurul Hasan', 'Wanindu Hasaranga']",,Match abandoned without a ball bowled,,,Riazuddin,Sharfuddoula,Tanvir Ahmed,Mahfuzur Rahman,Showkatur Rahman
5,175,2017-11-15T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,16th match,Dhaka Dynamites,Chittagong Vikings,,Bowl,,,,,,,Shakib Al Hasan,Misbah-ul-Haq,"['Shahid Afridi', 'Kumar Sangakkara', 'Nadif Chowdhury', 'Jahurul Islam', 'Shakib Al Hasan', 'Mehedi Maruf', 'Sunil Narine', 'Kieron Pollard', 'Adil Rashid', 'Saqlain Sajib', 'Mohammad Amir', 'Cameron Delport', 'Kevon Cooper', 'Evin Lewis', 'Mohammad Shahid', 'Mosaddek Hossain', 'Abu Hider', 'Khaled Ahmed']","['Yasir Arafat', 'Luke Ronchi', 'Misbah-ul-Haq', 'Sohrawordi Shuvo', 'Sajjadul Haque', 'Chris Jordan', 'Sikandar Raza', 'Subashis Roy', 'Dilshan Munaweera', 'Anamul Haque', 'Sunzamul Islam', 'Irfaan Shukkur', 'Tanbir Hayder', 'Soumya Sarkar', 'Najibullah Zadran', 'Taskin Ahmed', 'Al-Amin', 'Nayeem Hasan']",,Match abandoned without a ball bowled,,,Ranmore Martinesz,Tanvir Ahmed,Moniruzzaman,Mahfuzur Rahman,Showkatur Rahman
5,176,2017-11-17T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,17th match,Sylhet Sixers,Rajshahi Kings,Rajshahi Kings,Bowl,146.0,6.0,20.0,150.0,3.0,17.3,Nasir Hossain,Daren Sammy,"['Upul Tharanga', 'Andre Fletcher', 'Danushka Gunathilaka', 'Nurul Hasan', 'Nasir Hossain', 'Sabbir Rahman', 'Tim Bresnan', 'Liam Plunkett', 'Abul Hasan', 'Nabil Samad', 'Taijul Islam']","['Mominul Haque', 'Rony Talukdar', 'Samit Patel', 'Zakir Hasan', 'Mushfiqur Rahim', 'James Franklin', 'Daren Sammy', 'Mehidy Hasan Miraz', 'Farhad Reza', 'Mohammad Sami', 'Kesrick Williams']",Rajshahi Kings,Wickets,7.0,Zakir Hasan,Mahfuzur Rahman,Ranmore Martinesz,Moniruzzaman,Mozahiduzzaman,Salim Shahed
5,177,2017-11-17T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,18th match,Chittagong Vikings,Khulna Titans,Khulna Titans,Bowl,160.0,5.0,20.0,164.0,5.0,18.2,,Mahmudullah,"['Luke Ronchi', 'Soumya Sarkar', 'Anamul Haque', 'Najibullah Zadran', 'Sikandar Raza', 'Stiaan van Zyl', 'Chris Jordan', 'Tanbir Hayder', 'Sunzamul Islam', 'Al-Amin', 'Taskin Ahmed']","['Michael Klinger', 'Rilee Rossouw', 'Dhiman Ghosh', 'Mahmudullah', 'Najmul Hossain Shanto', 'Ariful Haque', 'Carlos Brathwaite', 'Seekkuge Prasanna', 'Kyle Abbott', 'Shafiul Islam', 'Abu Jayed']",Khulna Titans,Wickets,5.0,Rilee Rossouw,Nadir Shah,Riazuddin,Moniruzzaman,Mozahiduzzaman,Salim Shahed
5,178,2017-11-18T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,19th match,Dhaka Dynamites,Rajshahi Kings,Rajshahi Kings,Bowl,201.0,7.0,20.0,133.0,10.0,18.2,Shakib Al Hasan,Daren Sammy,"['Evin Lewis', 'Shahid Afridi', 'Jahurul Islam', 'Nadif Chowdhury', 'Kumar Sangakkara', 'Shakib Al Hasan', 'Kieron Pollard', 'Sunil Narine', 'Mosaddek Hossain', 'Abu Hider', 'Saddam Hossain']","['Mominul Haque', 'Rony Talukdar', 'Samit Patel', 'Zakir Hasan', 'Mushfiqur Rahim', 'James Franklin', 'Daren Sammy', 'Mehidy Hasan Miraz', 'Farhad Reza', 'Habibur Rahman', 'Hossain Ali']",Dhaka Dynamites,Runs,68.0,Evin Lewis,Nadir Shah,Riazuddin,Morshed Ali Khan,Mahfuzur Rahman,Salim Shahed
5,179,2017-11-18T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,20th match,Comilla Victorians,Rangpur Riders,Rangpur Riders,Bowl,153.0,6.0,20.0,139.0,7.0,20.0,Tamim Iqbal,Mashrafe Mortaza,"['Tamim Iqbal', 'Litton Das', 'Imrul Kayes', 'Jos Buttler', 'Marlon Samuels', 'Shoaib Malik', 'Mohammad Saifuddin', 'Hasan Ali', 'Al-Amin Hossain', 'Rashid Khan', 'Mahedi Hasan']","['Brendon McCullum', 'Chris Gayle', 'Kusal Perera', 'Shahriar Nafees', 'Mohammad Mithun', 'Ravi Bopara', 'Mashrafe Mortaza', 'Thisara Perera', 'Sohag Gazi', 'Rubel Hossain', 'Nazmul Islam']",Comilla Victorians,Runs,14.0,Mahedi Hasan,Mahfuzur Rahman,Ranmore Martinesz,Morshed Ali Khan,Mozahiduzzaman,Salim Shahed
